_source_file,ack_flag_cnt,ack_flag_count,active_max,active_mean,active_min,active_std,average_packet_size,avg_bwd_segment_size,avg_fwd_segment_size,bwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_blk_rate_avg,bwd_byts_b_avg,bwd_header_len,bwd_header_length,bwd_iat_max,bwd_iat_mean,bwd_iat_min,bwd_iat_std,bwd_iat_tot,bwd_iat_total,bwd_packet_length_max,bwd_packet_length_mean,bwd_packet_length_min,bwd_packet_length_std,bwd_packets_s,bwd_pkt_len_max,bwd_pkt_len_mean,bwd_pkt_len_min,bwd_pkt_len_std,bwd_pkts_s,bwd_psh_flags,bwd_seg_size_avg,bwd_urg_flags,cwe_flag_count,down_up_ratio,dst_port,ece_flag_cnt,ece_flag_count,fin_flag_cnt,fin_flag_count,flow_bytes_s,flow_byts_s,flow_duration,flow_iat_max,flow_iat_mean,flow_iat_min,flow_iat_std,flow_packets_s,flow_pkts_s,fwd_act_data_pkts,fwd_avg_bulk_rate,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_blk_rate_avg,fwd_byts_b_avg,fwd_header_len,fwd_header_length,fwd_header_length1,fwd_iat_max,fwd_iat_mean,fwd_iat_min,fwd_iat_std,fwd_iat_tot,fwd_iat_total,fwd_packet_length_max,fwd_packet_length_mean,fwd_packet_length_min,fwd_packet_length_std,fwd_packets_s,fwd_pkt_len_max,fwd_pkt_len_mean,fwd_pkt_len_min,fwd_pkt_len_std,fwd_pkts_b_avg,fwd_pkts_s,fwd_psh_flags,fwd_seg_size_avg,fwd_seg_size_min,fwd_urg_flags,idle_max,idle_mean,idle_min,idle_std,inbound,init_bwd_win_byts,init_fwd_win_byts,init_win_bytes_forward,label,max_packet_length,min_packet_length,packet_length_mean,packet_length_std,packet_length_variance,pkt_len_max,pkt_len_mean,pkt_len_min,pkt_len_std,pkt_len_var,pkt_size_avg,protocol,psh_flag_cnt,psh_flag_count,rst_flag_cnt,rst_flag_count,subflow_bwd_bytes,subflow_bwd_byts,subflow_bwd_packets,subflow_bwd_pkts,subflow_fwd_bytes,subflow_fwd_byts,subflow_fwd_packets,subflow_fwd_pkts,syn_flag_cnt,syn_flag_count,timestamp,tot_bwd_pkts,tot_fwd_pkts,total_backward_packets,total_fwd_packets,total_length_of_bwd_packets,total_length_of_fwd_packets,totlen_bwd_pkts,totlen_fwd_pkts,urg_flag_cnt,urg_flag_count
CICD_DOS.csv,1.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,,0.0,,,0.0,8011660.0,8011660.0,8011660.0,8011660.0,0.0,,0.0,0.0,,,,0.0,0.0,40.0,,,8011660.0,8011660.0,8011660.0,0.0,8011660.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.249636155,0.0,0.0,20.0,0.0,8011660.0,8011660.0,8011660.0,0.0,,-1.0,2049.0,,DDoS,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,,,0.0,,0.0,,0.0,,2.0,0.0,,30426.0,0.0,2.0,,,,,0.0,0.0,0.0,
CICD_DOS.csv,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,112.0,,181154.0,180026.5,179474.0,779.795486009,720106.0,,,,,,,145.0,67.6,0.0,69.7588704037,6.9428726552,0.0,67.6,0.0,0.0,0.0,445.0,0.0,,0.0,,,1101.0,720163.0,181036.0,72016.3,43.0,92754.5950524525,,15.0,4.0,,,,0.0,0.0,132.0,,,181116.0,144024.0,627.0,80164.6426456203,720120.0,,,,,,,140.0,75.8333333333,0.0,62.9362110924,0.0,8.3314471863,0.0,75.8333333333,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,8192.0,,Benign,,,,,,145.0,66.0833333333,0.0,63.40269328,4019.9015151515,72.0909090909,6.0,1.0,,0.0,,,338.0,,5.0,,455.0,,6.0,0.0,,26487.0,5.0,6.0,,,,,338.0,455.0,0.0,
CICD_DOS.csv,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,,0.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,2000000.0,0.0,,,,0.0,0.0,40.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,,0.0,26883.0,,Bruteforce,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,,0.0,,,0.0,,1.0,,0.0,,1.0,0.0,,28188.0,1.0,1.0,,,,,0.0,0.0,0.0,
CICD_DOS.csv,1.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8080.0,0.0,,0.0,,,0.0,633.0,633.0,633.0,633.0,0.0,,3159.0,0.0,,,,0.0,0.0,40.0,,,633.0,633.0,633.0,0.0,633.0,,,,,,,0.0,0.0,0.0,0.0,0.0,3159.557662,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,-1.0,2052.0,,Bot,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,,,0.0,,0.0,,0.0,,2.0,0.0,,5167.0,0.0,2.0,,,,,0.0,0.0,0.0,
CICD_DOS_2019.csv,,0.0,0.0,0.0,0.0,0.0,442.0,0.0,359.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,13738.284720696276,,104671.0,104620.0,34890.33333333333,1.0,60387.66770072622,38.214978360768505,,,0.0,0.0,0.0,,,,0.0,0.0,104620.0,34890.33333333333,1.0,60387.66770072622,,104671.0,389.0,359.5,330.0,34.06366588218791,38.21497836076851,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,-1.0,UDP,389.0,330.0,353.6,32.3156308928048,1044.3,,,,,,,17.0,,0.0,,0.0,0.0,,0.0,,1438.0,,4.0,,,0.0,,,,0.0,4.0,0.0,1438.0,,,,0.0
CICD_DOS_2019.csv,,0.0,0.0,0.0,0.0,0.0,442.0,0.0,359.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,13217.276211660248,,108797.0,108794.0,36265.66666666667,1.0,62811.37916280244,36.76571964300486,,,0.0,0.0,0.0,,,,-4.0,-4.0,108794.0,36265.66666666667,1.0,62811.37916280244,,108797.0,389.0,359.5,330.0,34.06366588218791,36.765719643004864,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,-1.0,UDP,389.0,330.0,353.6,32.3156308928048,1044.3,,,,,,,17.0,,0.0,,0.0,0.0,,0.0,,1438.0,,4.0,,,0.0,,,,0.0,4.0,0.0,1438.0,,,,0.0
CICD_DOS_2019.csv,,0.0,0.0,0.0,0.0,0.0,401.5,0.0,348.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,9593.427950507468,,217649.0,110074.0,43529.8,1.0,59571.13886942233,27.56732169686054,,,0.0,0.0,0.0,,,,96.0,96.0,110074.0,43529.8,1.0,59571.13886942233,,217649.0,393.0,348.0,321.0,35.08845964131227,27.56732169686054,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,-1.0,UDP,393.0,321.0,344.1428571428572,33.61759743263722,1130.1428571428569,,,,,,,17.0,,0.0,,0.0,0.0,,0.0,,2088.0,,6.0,,,0.0,,,,0.0,6.0,0.0,2088.0,,,,0.0
CICD_DOS.csv,1.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,,0.0,,,0.0,3375.0,3375.0,3375.0,3375.0,0.0,,592.0,0.0,,,,0.0,0.0,64.0,,,3375.0,3375.0,3375.0,0.0,3375.0,,,,,,,0.0,0.0,0.0,0.0,0.0,592.5925926,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,,-1.0,225.0,,DoS,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,,,0.0,,0.0,,0.0,,2.0,0.0,,210.0,0.0,2.0,,,,,0.0,0.0,0.0,
CICD_DOS.csv,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,92.0,,1296695.0,432380.6667,21.0,748518.1969,1297142.0,,,,,,,964.0,241.0,0.0,482.0,3.083685837,0.0,241.0,0.0,0.0,1.0,80.0,1.0,,0.0,,,758.0,1297149.0,1296695.0,216191.5,5.0,529336.4676,,5.0,1.0,,,,0.0,0.0,72.0,,,384.0,214.0,44.0,240.4163056,428.0,,,,,,,20.0,6.666666667,0.0,11.54700538,0.0,2.312764378,0.0,6.666666667,20.0,0.0,0.0,0.0,0.0,0.0,,211.0,8192.0,,DDoS,,,,,,964.0,123.0,0.0,339.8873763,115523.4286,140.5714286,6.0,1.0,,1.0,,,964.0,,4.0,,20.0,,3.0,0.0,,28858.0,4.0,3.0,,,,,964.0,20.0,0.0,
CICD_DOS.csv,1.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8080.0,0.0,,0.0,,,0.0,560.0,560.0,560.0,560.0,0.0,,3571.0,0.0,,,,0.0,0.0,40.0,,,560.0,560.0,560.0,0.0,560.0,,,,,,,0.0,0.0,0.0,0.0,0.0,3571.428571,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,-1.0,2052.0,,Bot,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,,,0.0,,0.0,,0.0,,2.0,0.0,,25228.0,0.0,2.0,,,,,0.0,0.0,0.0,
CICD_DOS.csv,1.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,,0.0,,,81395.0,946.0,931.0,473.0,15.0,647.7098115668775,,3171.0,1.0,,,,0.0,0.0,60.0,,,931.0,473.0,15.0,647.7098115668775,946.0,,,,,,,46.0,25.666666666666664,0.0,23.45918441321721,0.0,3171.247357293869,1.0,25.666666666666668,20.0,0.0,0.0,0.0,0.0,0.0,,-1.0,258.0,,Benign,,,,,,46.0,30.75,0.0,21.68524844220144,470.25,41.0,6.0,0.0,,0.0,,,0.0,,0.0,,77.0,,3.0,1.0,,12288.0,0.0,3.0,,,,,0.0,77.0,0.0,
CICD_DOS.csv,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,92.0,,9442.0,3276.0,1.0,5343.363267,9828.0,,,,,,,112.0,32.25,0.0,53.7672453,388.8780867,0.0,32.25,0.0,0.0,1.0,8080.0,1.0,,0.0,,,44234.0,10286.0,9442.0,1714.333333,1.0,3790.237706,,680.0,1.0,,,,0.0,0.0,72.0,,,480.0,264.0,48.0,305.4701295,528.0,,,,,,,326.0,108.6666667,0.0,188.2161878,0.0,291.658565,0.0,108.6666667,20.0,0.0,0.0,0.0,0.0,0.0,,219.0,8192.0,,Bot,,,,,,326.0,56.875,0.0,115.4066568,13318.69643,65.0,6.0,1.0,,1.0,,,129.0,,4.0,,326.0,,3.0,0.0,,25372.0,4.0,3.0,,,,,129.0,326.0,0.0,
CICD_DOS.csv,1.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8080.0,0.0,,0.0,,,0.0,495.0,495.0,495.0,495.0,0.0,,4040.0,0.0,,,,0.0,0.0,40.0,,,495.0,495.0,495.0,0.0,495.0,,,,,,,0.0,0.0,0.0,0.0,0.0,4040.40404,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,-1.0,2052.0,,Bot,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,,,0.0,,0.0,,0.0,,2.0,0.0,,2498.0,0.0,2.0,,,,,0.0,0.0,0.0,
CICD_DOS_2019.csv,,0.0,0.0,0.0,0.0,0.0,603.0,0.0,402.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,268000000.0,,3.0,3.0,3.0,3.0,0.0,666666.6666666666,,,0.0,0.0,0.0,,,,16.0,16.0,3.0,3.0,3.0,0.0,,3.0,402.0,402.0,402.0,0.0,666666.6666666665,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,-1.0,UDP,402.0,402.0,402.0,0.0,0.0,,,,,,,17.0,,0.0,,0.0,0.0,,0.0,,804.0,,2.0,,,0.0,,,,0.0,2.0,0.0,804.0,,,,0.0
CICD_DOS.csv,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,142.0,142.0,142.0,0.0,79.13270554720266,0.0,142.0,0.0,0.0,1.0,53.0,0.0,,0.0,,,14402.0,12637.0,12637.0,12637.0,12637.0,0.0,,158.0,0.0,,,,0.0,0.0,8.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,40.0,40.0,40.0,0.0,0.0,79.13270554720266,0.0,40.0,8.0,0.0,0.0,0.0,0.0,0.0,,-1.0,-1.0,,Benign,,,,,,142.0,74.0,40.0,58.88972745734183,3468.0,111.0,17.0,0.0,,0.0,,,142.0,,1.0,,40.0,,1.0,0.0,,13845.0,1.0,1.0,,,,,142.0,40.0,0.0,
CICD_DOS_2019.csv,,1.0,64.0,17.5,1.0,31.01075082397501,6.5,6.0,6.0,0.0,0.0,0.0,,,,40.0,1.0,1.0,1.0,0.0,,1.0,6.0,6.0,6.0,0.0,0.0312703296230461,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,1.1257318664296625,,6.3958392E7,1.8289225E7,5814399.2727272725,1.0,8146708.73552282,0.187621977738277,,,0.0,0.0,0.0,,,,200.0,200.0,1.8289225E7,7106479.111111111,1.0,8522395.877391778,,6.3958312E7,6.0,6.0,6.0,0.0,0.1563516481152309,,,,,,,0.0,,,0.0,1.8289225E7,1.598956025E7,1.3995039E7,2073974.620559177,1.0,,,5840.0,Syn,6.0,6.0,6.0,0.0,0.0,,,,,,,6.0,,0.0,,0.0,12.0,,2.0,,60.0,,10.0,,,0.0,,,,2.0,10.0,12.0,60.0,,,,0.0
CICD_DOS.csv,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,73.0,73.0,73.0,0.0,1089.3246187363834,0.0,73.0,0.0,0.0,1.0,53.0,0.0,,0.0,,,124183.0,918.0,918.0,918.0,918.0,0.0,,2178.0,0.0,,,,0.0,0.0,8.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,41.0,41.0,41.0,0.0,0.0,1089.3246187363834,0.0,41.0,8.0,0.0,0.0,0.0,0.0,0.0,,-1.0,-1.0,,Benign,,,,,,73.0,51.66666666666666,41.0,18.475208614068023,341.3333333333333,77.5,17.0,0.0,,0.0,,,73.0,,1.0,,41.0,,1.0,0.0,,10495.0,1.0,1.0,,,,,73.0,41.0,0.0,
CICD_DOS.csv,1.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,,0.0,,,0.0,1273.0,1273.0,1273.0,1273.0,0.0,,1571.0,0.0,,,,0.0,0.0,64.0,,,1273.0,1273.0,1273.0,0.0,1273.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1571.091909,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,,-1.0,225.0,,DoS,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,,,0.0,,0.0,,0.0,,2.0,0.0,,129.0,0.0,2.0,,,,,0.0,0.0,0.0,
CICD_DOS_2019.csv,,0.0,0.0,0.0,0.0,0.0,432.0,0.0,349.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,12963.649851632046,,107840.0,107791.0,35946.66666666667,2.0,62219.021852913545,37.0919881305638,,,0.0,0.0,0.0,,,,56.0,56.0,107791.0,35946.66666666667,2.0,62219.021852913545,,107840.0,369.0,349.5,330.0,22.516660498395403,37.0919881305638,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,-1.0,UDP,369.0,330.0,345.6,21.36117974270148,456.3,,,,,,,17.0,,0.0,,0.0,0.0,,0.0,,1398.0,,4.0,,,0.0,,,,0.0,4.0,0.0,1398.0,,,,0.0
CICD_DOS.csv,1.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,,0.0,,,0.0,21489.0,21489.0,21489.0,21489.0,0.0,,93.0,0.0,,,,0.0,0.0,64.0,,,21489.0,21489.0,21489.0,0.0,21489.0,,,,,,,0.0,0.0,0.0,0.0,0.0,93.07087347,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,,-1.0,225.0,,DoS,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,,,0.0,,0.0,,0.0,,2.0,0.0,,200.0,0.0,2.0,,,,,0.0,0.0,0.0,
CICD_DOS.csv,1.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8080.0,0.0,,0.0,,,0.0,490.0,490.0,490.0,490.0,0.0,,4081.0,0.0,,,,0.0,0.0,40.0,,,490.0,490.0,490.0,0.0,490.0,,,,,,,0.0,0.0,0.0,0.0,0.0,4081.632653,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,-1.0,2052.0,,Bot,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,,,0.0,,0.0,,0.0,,2.0,0.0,,28791.0,0.0,2.0,,,,,0.0,0.0,0.0,
CICD_DOS.csv,0.0,,1966061.0,1966061.0,1966061.0,0.0,,,,,,,0.0,0.0,324.0,,9999963.0,791816.6667,1.0,2560368.816,1.19E7,,,,,,,1460.0,652.6875,0.0,652.7388164,1.34526143,0.0,652.6875,0.0,0.0,1.0,443.0,0.0,,0.0,,,1132.0,1.1893599E7,9927537.0,410124.1034,1.0,1838965.58,,2.0,6.0,,,,0.0,0.0,292.0,,,889820.0,151235.4615,741.0,246333.1104,1966061.0,,,,,,,753.0,215.8571429,0.0,309.8974662,0.0,1.177103751,0.0,215.8571429,20.0,0.0,9927537.0,9927537.0,9927537.0,0.0,,35391.0,8192.0,,Benign,,,,,,1460.0,434.3548387,0.0,555.5550107,308641.3699,448.8333333,6.0,1.0,,0.0,,,10443.0,,16.0,,3022.0,,14.0,0.0,,21114.0,16.0,14.0,,,,,10443.0,3022.0,0.0,
CICD_DOS.csv,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,65.0,65.0,65.0,0.0,3311.258278145695,0.0,65.0,0.0,0.0,1.0,53.0,0.0,,0.0,,,377483.0,302.0,302.0,302.0,302.0,0.0,,6622.0,0.0,,,,0.0,0.0,8.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,49.0,49.0,49.0,0.0,0.0,3311.258278145695,0.0,49.0,8.0,0.0,0.0,0.0,0.0,0.0,,-1.0,-1.0,,Benign,,,,,,65.0,54.333333333333336,49.0,9.237604307034012,85.33333333333333,81.5,17.0,0.0,,0.0,,,65.0,,1.0,,49.0,,1.0,0.0,,3220.0,1.0,1.0,,,,,65.0,49.0,0.0,
CICD_DOS.csv,1.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,,0.0,,,0.0,71238.0,43689.0,35619.0,27549.0,11412.70345,,42.0,0.0,,,,0.0,0.0,96.0,,,43689.0,35619.0,27549.0,11412.70345,71238.0,,,,,,,0.0,0.0,0.0,0.0,0.0,42.11235577,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,,-1.0,225.0,,DoS,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,,,0.0,,0.0,,0.0,,3.0,0.0,,95.0,0.0,3.0,,,,,0.0,0.0,0.0,
CICD_DOS.csv,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,1.0,3998.0,0.0,,0.0,,,0.0,2.0,2.0,2.0,2.0,0.0,,1000000.0,0.0,,,,0.0,0.0,24.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,,0.0,1024.0,,Infilteration,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,,0.0,,,0.0,,1.0,,0.0,,1.0,0.0,,25637.0,1.0,1.0,,,,,0.0,0.0,0.0,
CICD_DOS.csv,1.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,,0.0,,,0.0,593.0,593.0,593.0,593.0,0.0,,3372.0,0.0,,,,0.0,0.0,64.0,,,593.0,593.0,593.0,0.0,593.0,,,,,,,0.0,0.0,0.0,0.0,0.0,3372.681282,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,,-1.0,225.0,,DoS,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,,,0.0,,0.0,,0.0,,2.0,0.0,,98.0,0.0,2.0,,,,,0.0,0.0,0.0,
CICD_DOS.csv,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,,0.0,,,0.0,2.0,2.0,2.0,2.0,0.0,,1000000.0,0.0,,,,0.0,0.0,40.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,,0.0,26883.0,,Bruteforce,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,,0.0,,,0.0,,1.0,,0.0,,1.0,0.0,,26176.0,1.0,1.0,,,,,0.0,0.0,0.0,
CICD_DOS_2019.csv,,0.0,0.0,0.0,0.0,0.0,401.5,0.0,348.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,9574.424181840692,,218081.0,109905.0,43616.2,1.0,59725.25869094247,27.512713166208886,,,0.0,0.0,0.0,,,,120.0,120.0,109905.0,43616.2,1.0,59725.25869094247,,218081.0,393.0,348.0,321.0,35.08845964131227,27.512713166208894,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,-1.0,UDP,393.0,321.0,344.1428571428572,33.61759743263722,1130.1428571428569,,,,,,,17.0,,0.0,,0.0,0.0,,0.0,,2088.0,,6.0,,,0.0,,,,0.0,6.0,0.0,2088.0,,,,0.0
CICD_DOS.csv,1.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8080.0,0.0,,0.0,,,0.0,573.0,573.0,573.0,573.0,0.0,,3490.0,0.0,,,,0.0,0.0,40.0,,,573.0,573.0,573.0,0.0,573.0,,,,,,,0.0,0.0,0.0,0.0,0.0,3490.401396,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,-1.0,256.0,,Bot,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,,,0.0,,0.0,,0.0,,2.0,0.0,,8315.0,0.0,2.0,,,,,0.0,0.0,0.0,
CICD_DOS_2019.csv,,0.0,0.0,0.0,0.0,0.0,1131.0,0.0,754.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,301600000.0,,5.0,5.0,5.0,5.0,0.0,400000.0,,,0.0,0.0,0.0,,,,40.0,40.0,5.0,5.0,5.0,0.0,,5.0,754.0,754.0,754.0,0.0,400000.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,-1.0,MSSQL,754.0,754.0,754.0,0.0,0.0,,,,,,,17.0,,0.0,,0.0,0.0,,0.0,,1508.0,,2.0,,,0.0,,,,0.0,2.0,0.0,1508.0,,,,0.0
CICD_DOS.csv,1.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,168.0,,4276767.0,1100696.75,23.0,2118156.985,4402787.0,,,,,,,935.0,187.0,0.0,418.1447118,1.135643019,0.0,187.0,0.0,0.0,1.0,80.0,0.0,,0.0,,,285.0,4402792.0,4276759.0,550349.0,5.0,1506305.378,,2.0,1.0,,,,0.0,0.0,136.0,,,4276764.0,1466625.333,281.0,2434422.749,4399876.0,,,,,,,324.0,81.0,0.0,162.0,0.0,0.908514415,0.0,81.0,32.0,0.0,0.0,0.0,0.0,0.0,,237.0,225.0,,DoS,,,,,,935.0,125.9,0.0,301.9736743,91188.1,139.8888889,6.0,0.0,,0.0,,,935.0,,5.0,,324.0,,4.0,0.0,,133.0,5.0,4.0,,,,,935.0,324.0,1.0,
